the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng
0101000020E6100000AB15D82977CD52C0B9BD4978E7FF4340,3305507,0101000020110F0000BB176FCE27F05FC12AB5B75FCA8F5241,16260468,19,3,2024-10-20 06:41:00+00,4/25/24,11:09:00,11,2.02E+11,4000 BLOCK BALWYNNE PARK RD,600,Thefts,-75.21039816,39.9992514,39.9992514,-75.21039816
0101000020E6100000E735557BC1CA52C073D02D8D42F94340,3305508,0101000020110F00002834AB848DEB5FC1CE23EA546D885241,21749299,9,4,2024-10-20 06:47:00+00,10/22/24,20:47:00,20,2.02E+11,300 BLOCK S 16TH ST,700,Motor Vehicle Theft,-75.16805919,39.94734349,39.94734349,-75.16805919
0101000020E6100000BDC2C417D4CE52C0332C90EA05F64340,3305509,0101000020110F00007867817F78F25FC18049E383D7845241,21749709,12,3,2024-10-20 06:53:00+00,10/22/24,9:49:00,9,2.02E+11,6500 BLOCK REEDLAND ST,700,Motor Vehicle Theft,-75.23169512,39.92205555,39.92205555,-75.23169512
0101000020E61000003AB3D968ABCA52C0DD0CB3A7CFF84340,3305510,0101000020110F0000AD75C10668EB5FC17C06A50CEE875241,16261206,17,1,2024-10-20 06:55:00+00,5/11/24,9:22:00,9,2.02E+11,1400 BLOCK SOUTH ST,400,Aggravated Assault No Firearm,-75.16671201,39.94383713,39.94383713,-75.16671201
0101000020E61000009CD124EBCFCB52C06A6D96A2C7F44340,3305511,0101000020110F000000CCDDE158ED5FC1EB30C11177835241,21750128,1,2,2024-10-20 07:10:00+00,10/22/24,0:44:00,0,2.02E+11,2000 BLOCK PENROSE AV,700,Motor Vehicle Theft,-75.18456534,39.91234238,39.91234238,-75.18456534
0101000020E6100000A2139DC00FCD52C0D8F6D10465FC4340,3305512,0101000020110F0000D6ECFC2678EF5FC1BDA1CA7CE68B5241,21715801,16,1,2024-10-20 07:21:00+00,10/10/24,7:48:00,7,2.02E+11,4000 BLOCK WYALUSING AV,700,Motor Vehicle Theft,-75.20408646,39.97183285,39.97183285,-75.20408645
0101000020E610000084433546E7C352C06D1A1D8813074440,3305513,0101000020110F00006079FBD1E9DF5FC12D3538CCBE975241,21750551,2,3,2024-10-20 07:23:00+00,10/18/24,16:48:00,16,2.02E+11,2000 BLOCK FAUNCE ST,700,Motor Vehicle Theft,-75.06099086,40.05528356,40.05528356,-75.06099086
0101000020E6100000F77CE60F3AC952C0597EC78D2EF74340,3305514,0101000020110F000079290EA7F4E85FC19DA7080A20865241,21716041,3,2,2024-10-20 07:23:00+00,10/20/24,20:30:00,20,2.02E+11,1300 BLOCK S CHRISTOPHER COLUMBUS BLVD,700,Motor Vehicle Theft,-75.14416883,39.93110822,39.93110821,-75.14416883
0101000020E6100000E059ED2744C652C0B37AA8E98A054440,3305515,0101000020110F00001600D045EDE35FC142E975310B965241,21716256,2,2,2024-10-20 07:31:00+00,10/21/24,8:01:00,8,2.02E+11,600 BLOCK COMLY ST,700,Motor Vehicle Theft,-75.09790991,40.04330178,40.04330178,-75.09790991
0101000020E6100000D48DE2E249C652C0BD3EAD81B1004440,3305516,0101000020110F000012869601F7E35FC1FE0C4B60AA905241,16256398,24,1,2024-10-20 07:36:00+00,5/15/24,18:44:00,18,2.02E+11,1500 BLOCK E ERIE AV,600,Thefts,-75.09825966,40.00541707,40.00541707,-75.09825966
0101000020E6100000731BA244AAC752C0EC429C1CF8FC4340,3305517,0101000020110F0000604EEC8F4DE65FC149C04781898C5241,16259135,26,3,2024-10-20 07:41:00+00,4/28/24,16:52:00,16,2.02E+11,2400 BLOCK ARAMINGO AV,600,Thefts,-75.11976734,39.97632177,39.97632177,-75.11976734
0101000020E6100000B10E2EBA48C452C015DB8B0591014440,3305518,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,16259575,15,2,2024-10-20 07:43:00+00,5/7/24,16:21:00,16,2.02E+11,5500 BLOCK TULIP ST,600,Thefts,-75.06693892,40.01223821,40.01223821,-75.06693892
0101000020E6100000B10E2EBA48C452C015DB8B0591014440,3305519,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,16259579,15,2,2024-10-20 07:44:00+00,5/6/24,13:20:00,13,2.02E+11,5500 BLOCK TULIP ST,600,Thefts,-75.06693892,40.01223821,40.01223821,-75.06693892
0101000020E6100000B10E2EBA48C452C015DB8B0591014440,3305520,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,16259582,15,2,2024-10-20 07:49:00+00,5/4/24,22:23:00,22,2.02E+11,5500 BLOCK TULIP ST,600,Thefts,-75.06693892,40.01223821,40.01223821,-75.06693892
0101000020E6100000190DF00F61C552C015AF91A840084440,3305521,0101000020110F000071F9FB876BE25FC17D14EDF10C995241,16260044,2,3,2024-10-20 07:50:00+00,5/15/24,17:02:00,17,2.02E+11,7400 BLOCK OXFORD AV,600,Thefts,-75.08404921,40.06447322,40.06447322,-75.08404921
0101000020E610000047DB84BD41C952C03974C46BA8FF4340,3305522,0101000020110F0000133ADBB101E95FC125AB7279848F5241,21748908,25,4,2024-10-20 07:56:00+00,8/24/24,14:36:00,14,2.02E+11,800 BLOCK W INDIANA AV,700,Motor Vehicle Theft,-75.14463747,39.99732731,39.9973273,-75.14463747
0101000020E61000009AA1659BA3C352C081A96E471B064440,3305523,0101000020110F000095CE71E176DF5FC163463F5BAB965241,16260058,2,3,2024-10-20 07:59:00+00,4/23/24,18:26:00,18,2.02E+11,2300 BLOCK COTTMAN AV,600,Thefts,-75.05686078,40.04770749,40.04770749,-75.05686078
0101000020E61000005DFE22ECC4C952C03FA185A161F54340,3305524,0101000020110F00007EDA4F85E0E95FC170BACB9621845241,21750160,3,2,2024-10-20 08:20:00+00,10/22/24,18:14:00,18,2.02E+11,300 BLOCK PORTER ST,700,Motor Vehicle Theft,-75.15264419,39.91704196,39.91704196,-75.15264419
0101000020E61000009D9A9162BCCE52C0BEC5605153044440,3305525,0101000020110F0000C2DC5B3A50F25FC145D0C389B1945241,21750170,5,2,2024-10-20 08:28:00+00,10/22/24,3:57:00,3,2.02E+11,200 BLOCK FOUNTAIN ST,700,Motor Vehicle Theft,-75.23024811,40.03379266,40.03379266,-75.23024811
0101000020E6100000221EE4501AC252C0DD3E71210B054440,3305526,0101000020110F0000A1A413D6DADC5FC191A400707D955241,16254593,15,3,2024-10-20 08:31:00+00,4/13/24,22:48:00,22,2.02E+11,7700 BLOCK FRANKFORD AV,600,Thefts,-75.03285621,40.03940218,40.03940218,-75.0328562
0101000020E61000003650A6F232C952C0312B4E9488FD4340,3305527,0101000020110F0000D84E7A91E8E85FC1AD5F949F298D5241,16255065,26,2,2024-10-20 08:31:00+00,4/2/24,17:36:00,17,2.02E+11,1900 BLOCK N 5TH ST,600,Thefts,-75.14373461,39.98073057,39.98073057,-75.14373461
0101000020E610000003A3A21C92C252C0B8C4364EAF094440,3305528,0101000020110F0000708A5352A6DD5FC1B5E7B0DBA39A5241,21716279,7,2,2024-10-20 08:38:00+00,10/6/24,18:19:00,18,2.02E+11,9100 BLOCK OLD NEWTOWN RD,700,Motor Vehicle Theft,-75.04016796,40.0756624,40.0756624,-75.04016796
0101000020E61000003608CE744AC652C03B8F8AFFBB064440,3305529,0101000020110F0000ED8F72F9F7E35FC180B190AC5D975241,21716283,2,2,2024-10-20 08:41:00+00,10/17/24,7:41:00,7,2.02E+11,200 BLOCK PASSMORE ST,700,Motor Vehicle Theft,-75.09829446,40.05261225,40.05261225,-75.09829445
0101000020E61000005D5C578AACCC52C0991D98921BFA4340,3305530,0101000020110F0000497677A1CFEE5FC1554302C45D895241,16256868,18,3,2024-10-20 08:53:00+00,4/23/24,19:21:00,19,2.02E+11,3700 BLOCK WALNUT ST,300,Robbery No Firearm,-75.19803103,39.95396645,39.95396645,-75.19803103
0101000020E6100000564686C952C952C079BAA937D9034440,3305531,0101000020110F000097148FA61EE95FC14EC0A71A2A945241,16256880,35,2,2024-10-20 09:14:00+00,5/9/24,20:32:00,20,2.02E+11,1300 BLOCK WINDRIM AV,600,Thefts,-75.14567793,40.03006645,40.03006645,-75.14567793
0101000020E6100000EA211ADD01CF52C0737D612AE4FA4340,3305532,0101000020110F00004F54933EC6F25FC172A30F053C8A5241,16257770,18,2,2024-10-20 09:19:00+00,5/16/24,10:47:00,10,2.02E+11,5600 BLOCK CHESTNUT ST,600,Thefts,-75.23448875,39.96008806,39.96008806,-75.23448875
0101000020E6100000C416CCA96ECE52C07FD5F44D58F94340,3305533,0101000020110F000026B0B035CCF15FC14992326E85885241,16257771,18,2,2024-10-20 09:24:00+00,5/16/24,16:08:00,16,2.02E+11,5100 BLOCK BALTIMORE AV,600,Thefts,-75.22550435,39.94800734,39.94800734,-75.22550435
0101000020E6100000C561616FFFC852C0EBDAA4C33FF64340,3305534,0101000020110F00007FEB921191E85FC133ABF79317855241,16257784,3,2,2024-10-20 09:35:00+00,5/14/24,13:50:00,13,2.02E+11,1800 BLOCK S CHRISTOPHER COLUMBUS BLVD,600,Thefts,-75.14059052,39.92382093,39.92382093,-75.14059052
0101000020E61000003A9A3CC8DFC652C0177C60E88D044440,3305535,0101000020110F0000195F969EF5E45FC1A31E5A87F2945241,16258700,2,2,2024-10-20 09:36:00+00,4/23/24,18:39:00,18,2.02E+11,600 BLOCK FOULKROD ST,600,Thefts,-75.10740858,40.03558068,40.03558068,-75.10740858
0101000020E610000069AB92C87EC852C03A2D70608FFD4340,3305536,0101000020110F00008D3E7D8AB6E75FC1A0314B28318D5241,16259144,26,3,2024-10-20 09:36:00+00,5/15/24,8:47:00,8,2.02E+11,2000 BLOCK N FRONT ST,600,Theft from Vehicle,-75.13273825,39.98093801,39.98093801,-75.13273825
0101000020E6100000CEC64ACC33C752C01D6957BE3A024440,3305537,0101000020110F0000950A2F5484E55FC1138A946C5E925241,21748916,25,2,2024-10-20 09:44:00+00,9/30/24,8:59:00,8,2.02E+11,600 BLOCK E ANNSBURY ST,700,Motor Vehicle Theft,-75.1125365,40.01741771,40.01741771,-75.1125365
0101000020E610000062CB9F2D2FCE52C0E77AB2CD53F94340,3305538,0101000020110F0000B326BD5F60F15FC1EB28AE7180885241,16260514,12,4,2024-10-20 10:04:00+00,5/12/24,17:50:00,17,2.02E+11,4900 BLOCK BALTIMORE AV,600,Thefts,-75.22162953,39.94786998,39.94786998,-75.22162953
0101000020E610000075383E839BCD52C068BDAD2E06FD4340,3305539,0101000020110F0000832A978C65F05FC1C4C37519998C5241,16260523,16,2,2024-10-20 10:10:00+00,5/5/24,10:47:00,10,2.02E+11,1500 BLOCK BELMONT AV,600,Theft from Vehicle,-75.21261674,39.97675117,39.97675117,-75.21261674
0101000020E61000002F42045E1ECC52C0E68A5AB3F8FE4340,3305540,0101000020110F00000993A522DEED5FC10444E9ABC18E5241,16260525,22,2,2024-10-20 10:27:00+00,4/7/24,13:16:00,13,2.02E+11,RESERVOIR DR  & W DAUPHIN DR,600,Theft from Vehicle,-75.18935347,39.99196474,39.99196474,-75.18935347
0101000020E610000062218491A8CA52C09E9EB10ECBF94340,3305541,0101000020110F000096264E3363EB5FC1F559BF8F04895241,21749346,9,4,2024-10-20 10:39:00+00,10/21/24,20:14:00,20,2.02E+11,1500 BLOCK CHESTNUT ST,700,Motor Vehicle Theft,-75.1665386,39.95150932,39.95150932,-75.1665386
0101000020E6100000D1A77E73F9C152C0F2E8CA9078074440,3305542,0101000020110F000099901303A3DC5FC170CBD7E72E985241,21749348,8,1,2024-10-20 10:40:00+00,10/22/24,7:08:00,7,2.02E+11,2700 BLOCK AXE FACTORY RD,700,Motor Vehicle Theft,-75.03085029,40.05836687,40.05836687,-75.03085029
0101000020E61000006477C3AE14CA52C0B423B46995054440,3305543,0101000020110F0000C581670068EA5FC19DAA8CD716965241,16260538,35,3,2024-10-20 10:50:00+00,4/11/24,10:37:00,10,2.02E+11,2100 BLOCK W NEDRO AV,400,Aggravated Assault No Firearm,-75.15751237,40.04362222,40.04362222,-75.15751237
0101000020E61000007EE751D071CA52C0BBDDC30C2AF94340,3305544,0101000020110F0000B8DFAF3106EB5FC194D4303052885241,21749755,9,4,2024-10-20 11:03:00+00,10/21/24,23:14:00,23,2.02E+11,1300 BLOCK SPRUCE ST,700,Motor Vehicle Theft,-75.16319664,39.94659576,39.94659576,-75.16319664
0101000020E6100000C1A1BFE900CA52C0C1B104A52AF64340,3305545,0101000020110F000074D7C26B46EA5FC1A0F86F3000855241,21750198,3,2,2024-10-20 11:20:00+00,10/21/24,16:55:00,16,2.02E+11,2000 BLOCK S 6TH ST,700,Motor Vehicle Theft,-75.15630573,39.92317641,39.92317641,-75.15630573
0101000020E61000001837A06B40CB52C0823AA3B53B014440,3305546,0101000020110F00002278E42265EC5FC1EDA8C59D43915241,16254608,39,2,2024-10-20 11:33:00+00,3/31/24,11:29:00,11,2.02E+11,2800 BLOCK FOX ST,600,Thefts,-75.17580691,40.00963469,40.00963469,-75.17580691
0101000020E61000001837A06B40CB52C0823AA3B53B014440,3305547,0101000020110F00002278E42265EC5FC1EDA8C59D43915241,16254614,39,1,2024-10-20 11:39:00+00,5/14/24,10:27:00,10,2.02E+11,2800 BLOCK Fox St,600,Thefts,-75.17580691,40.00963469,40.00963469,-75.17580691
0101000020E61000005531957EC2C252C0ECA17DACE0094440,3305548,0101000020110F00005CC11A81F8DD5FC133073EA7DA9A5241,21750606,7,2,2024-10-20 11:51:00+00,10/21/24,7:38:00,7,2.02E+11,1800 BLOCK WINCHESTER AV F13,700,Motor Vehicle Theft,-75.043121,40.077169,40.077169,-75.043121
0101000020E61000007B4963B48EC452C0F29A577556054440,3305549,0101000020110F00009C34B53706E15FC175DE7000D1955241,21750607,2,1,2024-10-20 11:56:00+00,10/21/24,9:00:00,8,2.02E+11,UNRUH AV  & KINDRED ST,700,Motor Vehicle Theft,-75.07121,40.041701,40.041701,-75.07121
0101000020E6100000E603029D49C552C069739CDB84074440,3305550,0101000020110F0000BB6567B343E25FC13EAAA98B3C985241,21750608,2,3,2024-10-20 11:57:00+00,10/22/24,8:34:00,8,2.02E+11,7200 BLOCK Lawndale Ave,700,Motor Vehicle Theft,-75.082618,40.058742,40.058742,-75.082618
0101000020E6100000F9669B1BD3C952C001DBC1887DF64340,3305551,0101000020110F000043D0BA9DF8E95FC169E469FC5B855241,21750609,3,2,2024-10-20 12:11:00+00,10/22/24,19:02:00,19,2.02E+11,400 BLOCK MC CLELLAN ST,700,Motor Vehicle Theft,-75.15351,39.925706,39.925706,-75.15351
0101000020E6100000AAECA28557CE52C0BFE3A98145FD4340,3305552,0101000020110F0000AA2CE8E6A4F15FC1B0527048DF8C5241,16256016,19,3,2024-10-20 12:19:00+00,5/3/24,18:59:00,18,2.02E+11,1500 BLOCK N 52ND ST,600,Thefts,-75.22409192,39.97868367,39.97868367,-75.22409192
0101000020E6100000D7789F9996CD52C005170A5CC7004440,3305553,0101000020110F00001B6C65345DF05FC11A7B309BC2905241,16256019,19,3,2024-10-20 12:22:00+00,5/15/24,12:44:00,12,2.02E+11,4000 BLOCK MONUMENT RD,600,Thefts,-75.2123169,40.00608397,40.00608397,-75.2123169
0101000020E61000006E243BFC56C052C0FAF134ECB9064440,3305554,0101000020110F0000D190A334DCD95FC13396075F5B975241,16257824,8,1,2024-10-20 12:30:00+00,5/7/24,15:41:00,15,2.02E+11,9100 BLOCK FRANKFORD AV,600,Thefts,-75.00530916,40.05254891,40.05254891,-75.00530916
0101000020E610000052F98D6530CE52C0D5E4311CB2F54340,3305555,0101000020110F0000B482957162F15FC1B24557B57A845241,16257802,12,3,2024-10-20 12:37:00+00,5/14/24,13:56:00,13,2.02E+11,3000 BLOCK S 63RD ST,600,Theft from Vehicle,-75.2217039,39.91949799,39.91949799,-75.2217039
0101000020E6100000951A907391C952C0E7EB097DF6044440,3305556,0101000020110F0000FF4D931789E95FC14401EB8966955241,16258719,35,3,2024-10-20 12:43:00+00,5/16/24,16:42:00,16,2.02E+11,1600 BLOCK W OLNEY AV,600,Thefts,-75.14950265,40.03877223,40.03877223,-75.14950265
0101000020E610000022124BEBABCD52C01FE1CD7D66024440,3305557,0101000020110F0000B063CC6A81F05FC1D4B985F08E925241,16260098,5,1,2024-10-20 12:54:00+00,5/15/24,16:42:00,16,2.02E+11,3700 BLOCK Cresson St,400,Aggravated Assault No Firearm,-75.21361811,40.01875279,40.01875279,-75.21361811
0101000020E61000005988509D35CA52C06499FA5054034440,3305558,0101000020110F0000A62A8BF09FEA5FC1853FCAB296935241,16260565,14,2,2024-10-20 12:57:00+00,4/6/24,18:56:00,18,2.02E+11,4600 BLOCK STENTON AV,400,Aggravated Assault No Firearm,-75.15952237,40.02601063,40.02601063,-75.15952237
0101000020E6100000DDA7D34FB2C352C0D63CC3AB17044440,3305559,0101000020110F00002915B5DB8FDF5FC10A0772606F945241,21749782,15,3,2024-10-20 12:59:00+00,10/22/24,9:27:00,9,2.02E+11,3100 BLOCK MAGEE AV,700,Motor Vehicle Theft,-75.05775829,40.03197238,40.03197238,-75.05775829
0101000020E6100000C098A920F1C152C08656E54AD6044440,3305560,0101000020110F000052B6A4DF94DC5FC14A2CDED242955241,21749786,15,3,2024-10-20 12:59:00+00,10/22/24,13:01:00,13,2.02E+11,4200 BLOCK LANSING ST,700,Motor Vehicle Theft,-75.03034226,40.03778969,40.03778969,-75.03034226
0101000020E61000009472EFC8B5C052C01D4AA3B819064440,3305561,0101000020110F0000A6AF793B7DDA5FC10830CDA0A9965241,21749803,8,1,2024-10-20 13:00:00+00,10/22/24,8:12:00,8,2.02E+11,8700 BLOCK GILLESPIE ST,700,Motor Vehicle Theft,-75.01109527,40.04765995,40.04765995,-75.01109527
0101000020E61000002094DED453C252C0ACE3D793E9084440,3305562,0101000020110F000072523C883CDD5FC1BAA72868C8995241,21749804,8,1,2024-10-20 13:10:00+00,10/22/24,3:22:00,3,2.02E+11,8800 BLOCK CALVERT ST,700,Motor Vehicle Theft,-75.03636667,40.06962822,40.06962822,-75.03636667
0101000020E6100000A9A23679A3C952C0B3F5679A8BF84340,3305563,0101000020110F0000E53753B4A7E95FC147F11CAAA2875241,16261100,3,1,2024-10-20 13:11:00+00,5/13/24,11:55:00,11,2.02E+11,400 BLOCK SOUTH ST,600,Thefts,-75.15060264,39.94176035,39.94176035,-75.15060263
0101000020E6100000CF85D37A66C352C06249B9FB1C074440,3305564,0101000020110F00008AC0C50C0FDF5FC193F4FA48C9975241,21750230,2,3,2024-10-20 13:13:00+00,9/28/24,16:16:00,16,2.02E+11,7800 BLOCK BUSTLETON AV,700,Motor Vehicle Theft,-75.05312987,40.055572,40.055572,-75.05312987
0101000020E6100000CC3CA00960CA52C04661F636A6F84340,3305565,0101000020110F0000AD13E0FFE7EA5FC13B76B024C0875241,21716119,3,1,2024-10-20 13:13:00+00,10/19/24,20:35:00,20,2.02E+11,600 BLOCK S 12TH ST,700,Motor Vehicle Theft,-75.16211167,39.94257247,39.94257247,-75.16211167
0101000020E61000007CF9F8DF25C152C00A824BF09B054440,3305566,0101000020110F0000B032E2A03BDB5FC17280E4141E965241,16255124,8,1,2024-10-20 13:18:00+00,4/2/24,13:28:00,13,2.02E+11,8400 BLOCK FRANKFORD AV C,600,Thefts,-75.0179367,40.04382137,40.04382137,-75.0179367
0101000020E6100000EC56C7D8A6CA52C02D9BF70763004440,3305567,0101000020110F00007D18AB4660EB5FC1DBFFCC5D53905241,16255589,39,3,2024-10-20 13:22:00+00,4/28/24,23:49:00,23,2.02E+11,2200 BLOCK W ALLEGHENY AV,600,Thefts,-75.16643352,40.00302219,40.00302219,-75.16643352
0101000020E610000024933A9EA2CA52C0578FA09D78004440,3305568,0101000020110F00000C35D91759EB5FC14A484E4C6B905241,16256469,39,3,2024-10-20 13:26:00+00,4/8/24,13:07:00,13,2.02E+11,2200 BLOCK W ALLEGHENY AV,600,Thefts,-75.16617542,40.0036809,40.0036809,-75.16617542
0101000020E610000074E79158B5C152C0EDD75BD26A054440,3305569,0101000020110F0000B4281A542FDC5FC1351F9597E7955241,16256918,8,1,2024-10-20 13:26:00+00,5/15/24,10:21:00,10,2.02E+11,8000 BLOCK FRANKFORD AV,400,Aggravated Assault No Firearm,-75.02669348,40.04232244,40.04232244,-75.02669348
0101000020E61000005B8882D7B6C352C034304D6C99034440,3305570,0101000020110F0000C7BA8B8D97DF5FC15D9CA258E3935241,16257387,15,2,2024-10-20 13:27:00+00,5/10/24,20:06:00,20,2.02E+11,6300 BLOCK FRANKFORD AV,600,Thefts,-75.05803478,40.0281196,40.0281196,-75.05803478
0101000020E61000006E243BFC56C052C0FAF134ECB9064440,3305571,0101000020110F0000D190A334DCD95FC13396075F5B975241,16257831,8,1,2024-10-20 13:32:00+00,5/12/24,19:48:00,19,2.02E+11,9100 BLOCK FRANKFORD AV,600,Thefts,-75.00530916,40.05254891,40.05254891,-75.00530916
0101000020E61000006E243BFC56C052C0FAF134ECB9064440,3305572,0101000020110F0000D190A334DCD95FC13396075F5B975241,16257832,8,1,2024-10-20 13:37:00+00,5/14/24,16:58:00,16,2.02E+11,9100 BLOCK FRANKFORD AV,400,Aggravated Assault Firearm,-75.00530916,40.05254891,40.05254891,-75.00530916
0101000020E610000006A479D7CBC952C08BBE488959004440,3305573,0101000020110F000078CA1B46ECE95FC1AFA6D4D648905241,16258754,39,2,2024-10-20 13:44:00+00,5/16/24,13:23:00,13,2.02E+11,3200 BLOCK N BROAD ST,600,Thefts,-75.15306651,40.00273243,40.00273243,-75.15306651
0101000020E61000000B3B31904CC552C02624A9B74C024440,3305574,0101000020110F0000832029B648E25FC1B0634E5B72925241,16258770,15,1,2024-10-20 13:44:00+00,5/15/24,9:20:00,9,2.02E+11,1500 BLOCK FOULKROD ST,600,Theft from Vehicle,-75.08279805,40.01796623,40.01796623,-75.08279805
0101000020E6100000044267A9E7C552C0836A620568FF4340,3305575,0101000020110F0000C203752950E35FC130BA41143D8F5241,16259225,24,3,2024-10-20 13:45:00+00,5/13/24,11:53:00,11,2.02E+11,2400 BLOCK E BUTLER ST,600,Thefts,-75.09226451,39.99536197,39.99536197,-75.09226451
0101000020E6100000ADF0368839CB52C00F7C4E726E044440,3305576,0101000020110F0000DE9F8F6F59EC5FC1B23259A1CF945241,16259676,14,3,2024-10-20 13:48:00+00,4/1/24,17:59:00,17,2.02E+11,0 BLOCK W CHELTEN AV,600,Thefts,-75.17538648,40.03462056,40.03462056,-75.17538648
0101000020E61000005E8CBB20A6C752C069E7D1E078FE4340,3305577,0101000020110F0000FB40938746E65FC144E54DFA338E5241,21748976,24,2,2024-10-20 13:48:00+00,9/29/24,16:46:00,16,2.02E+11,2000 BLOCK E SOMERSET ST,700,Motor Vehicle Theft,-75.11951464,39.98806392,39.98806391,-75.11951464
0101000020E61000008690351BD2CA52C06BBA5CCC68F64340,3305578,0101000020110F0000F7FBB3C1A9EB5FC18089810545855241,16260132,3,3,2024-10-20 13:50:00+00,3/27/24,15:19:00,15,2.02E+11,2000 BLOCK S BROAD ST,600,Thefts,-75.16907387,39.92507319,39.92507319,-75.16907387
0101000020E61000002FB8301CD9C352C05E217BD618034440,3305579,0101000020110F0000B987D3C2D1DF5FC1CD2739BB54935241,21749386,15,2,2024-10-20 13:51:00+00,10/21/24,14:36:00,14,2.02E+11,6100 BLOCK MONTAGUE ST,700,Motor Vehicle Theft,-75.06012635,40.02419549,40.02419549,-75.06012635
0101000020E6100000AE2CF2674FCA52C0E2A6CCEE45F94340,3305580,0101000020110F00008609C7BFCBEA5FC161F0DF1371885241,21749388,9,4,2024-10-20 14:00:00+00,10/15/24,8:42:00,8,2.02E+11,1200 BLOCK LATIMER ST,700,Motor Vehicle Theft,-75.16109656,39.94744668,39.94744668,-75.16109656
0101000020E61000006FB2154D4AC452C09E57024ABF024440,3305581,0101000020110F0000F255FF0692E05FC1F5BDC06AF1925241,16261026,15,2,2024-10-20 14:04:00+00,4/6/24,11:08:00,11,2.02E+11,5700 BLOCK ERDRICK ST,600,Theft from Vehicle,-75.06703498,40.02146268,40.02146268,-75.06703498
0101000020E6100000ACAC2B6EF5C052C026657BC24C0D4440,3305582,0101000020110F000054CC2C57E9DA5FC11FBED83EA79E5241,21750241,7,3,2024-10-20 14:04:00+00,10/22/24,12:00:00,12,2.02E+11,1700 BLOCK TOMLINSON RD,700,Motor Vehicle Theft,-75.01497988,40.10390502,40.10390502,-75.01497988
0101000020E61000002D5107C34ACA52C0460E8DFE82F94340,3305583,0101000020110F0000A31848DCC3EA5FC1BBB271B9B4885241,16254675,9,4,2024-10-20 14:04:00+00,5/1/24,12:28:00,12,2.02E+11,1200 BLOCK WALNUT ST,600,Thefts,-75.1608131,39.94931013,39.94931013,-75.1608131
0101000020E61000002A8D98D9E7C952C09FE3A3C519FB4340,3305584,0101000020110F0000B9B847D91BEA5FC1B8BF196B778A5241,21715914,9,2,2024-10-20 14:06:00+00,10/21/24,15:05:00,15,2.02E+11,1000 BLOCK Spring Gdn St,700,Motor Vehicle Theft,-75.154776,39.961724,39.961724,-75.154776
0101000020E61000000952297634CC52C0F88BD99255074440,3305585,0101000020110F000009872DAA03EE5FC145DAE61308985241,21715917,14,3,2024-10-20 14:11:00+00,10/21/24,10:21:00,10,2.02E+11,100 BLOCK W MOUNT PLEASANT AV,700,Motor Vehicle Theft,-75.190702,40.057299,40.057299,-75.190702
0101000020E610000046CA797376C852C0B6975DC59C024440,3305586,0101000020110F000013823563A8E75FC1AF6AB622CB925241,16255139,25,2,2024-10-20 14:13:00+00,4/11/24,15:25:00,15,2.02E+11,400 BLOCK W RAYMOND ST,600,Theft from Vehicle,-75.13222968,40.02040927,40.02040927,-75.13222968
0101000020E6100000D0FC418FDEC952C0AB8A57F6B0F64340,3305587,0101000020110F000007FA6E110CEA5FC13AB52FF194855241,21716155,3,2,2024-10-20 14:17:00+00,10/17/24,13:21:00,13,2.02E+11,1700 BLOCK S 5TH ST 2NDLFR,700,Motor Vehicle Theft,-75.15420896,39.92727546,39.92727546,-75.15420896
0101000020E6100000663BF8ECADCA52C06CCB25FAA1F94340,3305588,0101000020110F00004D6ADB4C6CEB5FC12D2E9C0CD7885241,16255164,9,4,2024-10-20 14:18:00+00,5/6/24,12:29:00,12,2.02E+11,1500 BLOCK SANSOM ST,600,Thefts,-75.16686558,39.95025565,39.95025565,-75.16686558
0101000020E6100000DEEEDDCD70C652C0A772A0A8E8FD4340,3305589,0101000020110F00007723B71C39E45FC1F8E2FD1D948D5241,16257862,24,3,2024-10-20 14:19:00+00,5/13/24,10:06:00,10,2.02E+11,3200 BLOCK RICHMOND ST,600,Thefts,-75.10063502,39.98366268,39.98366268,-75.10063502
