the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng
0101000020E6100000439FB8B153CC52C0B6D18416A7F94340,3200567,0101000020110F00007AD170B738EE5FC136FD1FB6DC885241,13409806,18,3,2024-01-01 04:55:00+00,12/31/23,23:55:00,23,2.02318E+11,300 BLOCK S 34TH ST,600,Thefts,-75.19260829,39.95041162,39.95041162,-75.19260829
0101000020E610000015BB090006C752C03D12ED3295FF4340,3180453,0101000020110F0000E5BF5B8936E55FC1465A082A6F8F5241,12923870,24,1,2024-01-01 04:56:00+00,12/31/23,23:56:00,23,2.02424E+11,1800 BLOCK E WESTMORELAND ST,800,Other Assaults,-75.10974122,39.99674069,39.99674069,-75.10974122
0101000020E6100000A6835039C1C752C06D72B688C1FF4340,3182619,0101000020110F0000BBBD0E8E74E65FC1B3C1DE50A08F5241,13108028,25,3,2024-01-01 05:03:00+00,1/1/24,0:03:00,0,2.02425E+11,3200 BLOCK D ST,1500,Weapon Violations,-75.12116845,39.99809369,39.99809369,-75.12116845
,3143589,,12132410,9,2,2024-01-01 05:08:00+00,1/1/24,0:08:00,0,2.02409E+11,200 BLOCK N 18TH ST,600,Thefts,,,,
0101000020E6100000002E544012CB52C05A668D5109074440,3175570,0101000020110F0000078BA0B616EC5FC17F242877B3975241,13295413,14,1,2024-01-01 05:10:00+00,1/1/24,0:10:00,0,2.02414E+11,900 BLOCK E JOHNSON ST 306B,800,Other Assaults,-75.17298896,40.05497188,40.05497188,-75.17298897
0101000020E6100000E514D33B0BC452C098D13C3EA9034440,3209335,0101000020110F0000EFF3A5E626E05FC1069498E4F4935241,12962389,15,2,2024-01-01 05:10:00+00,1/1/24,0:10:00,0,2.02415E+11,3000 BLOCK MC KINLEY ST,800,Other Assaults,-75.06318565,40.02860239,40.02860239,-75.06318565
0101000020E6100000000000000000F87F000000000000F87F,3181345,,13301638,8,2,2024-01-01 05:21:00+00,1/1/24,0:21:00,0,2.02408E+11,2700 BLOCK WILLITS RD B,800,Other Assaults,,,,
,3210553,,13076372,25,1,2024-01-01 05:28:00+00,1/1/24,0:28:00,0,2.02425E+11,3800 BLOCK N 6TH ST,1500,Weapon Violations,,,,
0101000020E6100000CA08DAAA45C852C01EF87BD6F3FF4340,3189528,0101000020110F00008D3C068655E75FC1A704FF15D88F5241,13456355,25,3,2024-01-01 05:30:00+00,1/1/24,0:30:00,0,2.02425E+11,3200 BLOCK N FRONT ST,1400,Vandalism/Criminal Mischief,-75.12925216,39.99962884,39.99962884,-75.12925216
0101000020E61000009A1BDB845EC752C0F6BCF28BD8FE4340,3194855,0101000020110F000026B309E5CCE55FC1B75708079E8E5241,13516546,24,2,2024-01-01 05:35:00+00,1/1/24,0:35:00,0,2.02424E+11,3000 BLOCK FRANKFORD AV,1400,Vandalism/Criminal Mischief,-75.11514398,39.99098348,39.99098348,-75.11514398
0101000020E610000013EB3B5C3EBF52C0A2A3EA91E50A4440,3165436,0101000020110F0000A6C72C89FFD75FC1FE82B63FFC9B5241,12367827,8,3,2024-01-01 05:41:00+00,1/1/24,0:41:00,0,2.02408E+11,11200 BLOCK ACADEMY RD,2600,All Other Offenses,-74.98818117,40.08513092,40.08513092,-74.98818117
0101000020E610000013EB3B5C3EBF52C0A2A3EA91E50A4440,3163436,0101000020110F0000A6C72C89FFD75FC1FE82B63FFC9B5241,13386638,8,3,2024-01-01 05:42:00+00,1/1/24,0:42:00,0,2.02408E+11,11200 BLOCK ACADEMY RD,2600,All Other Offenses,-74.98818117,40.08513092,40.08513092,-74.98818117
0101000020E6100000D932AEF2A3CE52C0569F48831DF64340,3189698,0101000020110F000082601AB826F25FC1AD3B89A5F1845241,13112827,12,3,2024-01-01 05:43:00+00,1/1/24,0:43:00,0,2.02412E+11,2500 BLOCK S 64TH ST,1500,Weapon Violations,-75.22875659,39.92277566,39.92277566,-75.22875659
